Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z
6330,0,0,0,0,0,0,0.03771231,-0.4216447,1.082148,-0.02933341,-0.2339099,0.9575319,-0.05029729,-0.4681683,1.100271,-0.2158198,-0.5629728,1.077504,-0.2502674,-0.3827098,1.013905,-0.2867942,-0.3699188,0.9641048,0.2609343,-0.4363067,1.078248,0.3655415,-0.5880626,1.006361,0.4159241,-0.4315794,1.165938,0.4327183,-0.3794183,1.222996,0,0,0,-0.008890288,-0.1795619,0.3965094,-0.2421975,-0.1177072,0.4720584,-0.2432117,-0.2067524,0.5255004,0,0,0,0.04575411,-0.1440596,0.4101925,0.304552,-0.1507848,0.3573947,0.3036424,-0.1771595,0.457842,
6349,0,0,0,0,0,0,-0.08851684,-0.40898,1.056482,-0.1555625,-0.2212451,0.931859,-0.1765264,-0.4555036,1.074605,-0.3419308,-0.5502403,1.051842,-0.2365066,-0.3928779,1.018883,-0.2013652,-0.3404237,1.011762,0.1347051,-0.423642,1.052582,0.2392377,-0.5752895,0.9807346,0.3536216,-0.4702077,1.164553,0.4183061,-0.4340113,1.122409,0,0,0,-0.003851635,-0.1793989,0.3967369,-0.2370878,-0.1175631,0.4722606,-0.2352665,-0.2077102,0.523726,0,0,0,0.04570982,-0.1441448,0.4102081,0.304429,-0.150868,0.3574233,0.3034973,-0.1772304,0.4578358,
6378,0,0,0,0,0,0,-0.08851628,-0.4089823,1.05647,-0.155562,-0.2212474,0.9318407,-0.1765259,-0.4555058,1.074593,-0.3418125,-0.5501751,1.051835,-0.2365345,-0.3928801,1.01887,-0.2014419,-0.3404485,1.011746,0.1347057,-0.4236443,1.05257,0.2391638,-0.5751837,0.9807621,0.3405733,-0.4642573,1.178511,0.3743764,-0.4272819,1.248291,0,0,0,0.002566099,-0.1774887,0.3977978,-0.2305995,-0.1156714,0.4732959,-0.2250454,-0.2064366,0.5233137,0,0,0,0.04562529,-0.1443009,0.4101997,0.3042663,-0.1510221,0.3574284,0.3033105,-0.1773956,0.4578001,
6406,0,0,0,0,0,0,-0.08851628,-0.4089823,1.05647,-0.155562,-0.2212474,0.9318407,-0.1765259,-0.4555058,1.074593,-0.3418125,-0.5501751,1.051835,-0.2365345,-0.3928801,1.01887,-0.2014419,-0.3404485,1.011746,0.1347057,-0.4236443,1.05257,0.2391638,-0.5751837,0.9807621,0.3405733,-0.4642573,1.178511,0.3743764,-0.4272819,1.248291,0,0,0,0.002566099,-0.1774887,0.3977978,-0.2305995,-0.1156714,0.4732959,-0.2250454,-0.2064366,0.5233137,0,0,0,0.04562529,-0.1443009,0.4101997,0.3042663,-0.1510221,0.3574284,0.3033105,-0.1773956,0.4578001,
6438,0,0,0,0,0,0,0.03793095,-0.4239155,1.087633,-0.02911476,-0.2361806,0.9629964,-0.05007865,-0.470439,1.105756,-0.2152478,-0.5650411,1.083002,-0.2495847,-0.386729,1.01435,-0.2850642,-0.3741439,0.9638913,0.2611529,-0.4385775,1.083733,0.3655369,-0.5900094,1.011965,0.3450647,-0.4618248,1.183044,0.3382406,-0.4190966,1.243933,0,0,0,-0.001872266,-0.1789676,0.3970567,-0.234955,-0.1171724,0.4725248,-0.2320504,-0.2074133,0.5236171,0,0,0,0.04563106,-0.1443157,0.4102203,0.3041801,-0.1510344,0.3574645,0.3032315,-0.1773955,0.4577964,
6465,0,0,0,0,0,0,-0.09137575,-0.4093619,1.056791,-0.1584215,-0.221627,0.9321477,-0.1793854,-0.4558855,1.074914,-0.3444375,-0.5504205,1.052165,-0.2375078,-0.3945931,1.019061,-0.2018645,-0.3426506,1.011889,0.1318462,-0.4240239,1.052891,0.2361563,-0.5753486,0.9811617,0.3394656,-0.4652339,1.177963,0.373902,-0.428529,1.247426,0,0,0,-0.001888884,-0.1790009,0.3970855,-0.2349019,-0.1172241,0.4725285,-0.2320285,-0.2074397,0.5235944,0,0,0,0.04562805,-0.1443329,0.4102579,0.3040997,-0.1510497,0.3575154,0.3031559,-0.1774003,0.4578129,
6487,0,0,0,0,0,0,-0.0922198,-0.4108457,1.057969,-0.1592655,-0.2231109,0.9333187,-0.1802294,-0.4573693,1.076092,-0.345165,-0.5518375,1.053346,-0.2385771,-0.3960809,1.019246,-0.2030478,-0.3441621,1.011741,0.1310022,-0.4255077,1.054068,0.2352385,-0.5767254,0.9823779,0.3433393,-0.4657829,1.176064,0.3793729,-0.4288021,1.244488,0,0,0,-0.002285701,-0.1790978,0.3970782,-0.2352294,-0.1173395,0.4724964,-0.2326024,-0.2075143,0.5235749,0,0,0,-0.02421908,-0.1469826,0.4113247,0.2341758,-0.1536973,0.358596,0.2156943,-0.177364,0.4578218,
6513,0,0,0,0,0,0,0.03806239,-0.4292869,1.091821,-0.02898332,-0.2415521,0.9671641,-0.04994721,-0.4758105,1.109944,-0.2147666,-0.5702122,1.087203,-0.2496287,-0.393649,1.014897,-0.2834512,-0.3806182,0.9635354,0.2612844,-0.4439489,1.08792,0.3654472,-0.5950601,1.016269,0.4140404,-0.4354481,1.164321,0.4302381,-0.3822441,1.217532,0,0,0,-0.002593251,-0.1791733,0.3970822,-0.235468,-0.1174333,0.4724757,-0.2330377,-0.2075556,0.5235846,0,0,0,0.04488821,-0.1443359,0.4104394,0.3032066,-0.1510487,0.3577238,0.3020984,-0.1773576,0.4579569,
6540,0,0,0,0,0,0,-0.08875148,-0.3984644,1.05105,-0.1557972,-0.2107295,0.9263868,-0.1767611,-0.444988,1.069173,-0.3414646,-0.5393233,1.046436,-0.2320472,-0.3852177,1.017371,-0.1955747,-0.3338492,1.011543,0.1344705,-0.4131264,1.04715,0.2385602,-0.5641314,0.9755367,0.3487943,-0.4670021,1.174571,0.3855389,-0.4346256,1.244776,0,0,0,-0.002266672,-0.1792578,0.3970858,-0.2350729,-0.1175359,0.4724547,-0.2324697,-0.2077777,0.5232717,0,0,0,0.04489405,-0.1443547,0.4104747,0.3031364,-0.1510655,0.3577718,0.3020355,-0.1773651,0.4579709,
6559,0,0,0,0,0,0,-0.08875148,-0.3984644,1.05105,-0.1557972,-0.2107295,0.9263868,-0.1767611,-0.444988,1.069173,-0.3414646,-0.5393233,1.046436,-0.2320472,-0.3852177,1.017371,-0.1955747,-0.3338492,1.011543,0.1344705,-0.4131264,1.04715,0.2385602,-0.5641314,0.9755367,0.3487943,-0.4670021,1.174571,0.3855389,-0.4346256,1.244776,0,0,0,-0.002266672,-0.1792578,0.3970858,-0.2350729,-0.1175359,0.4724547,-0.2324697,-0.2077777,0.5232717,0,0,0,0.04489405,-0.1443547,0.4104747,0.3031364,-0.1510655,0.3577718,0.3020355,-0.1773651,0.4579709,
6581,0,0,0,0,0,0,-0.1061674,-0.4207111,1.079261,-0.1732131,-0.2329762,0.9545918,-0.194177,-0.4672346,1.097384,-0.358765,-0.5615039,1.074652,-0.2470952,-0.4064632,1.019851,-0.2794025,-0.393511,0.9676002,0.1170546,-0.4353731,1.075361,0.2210713,-0.5862721,1.003787,0.348725,-0.4652983,1.179082,0.4110793,-0.4377032,1.128432,0,0,0,-0.002366016,-0.1792895,0.3971141,-0.2351042,-0.1175856,0.4724585,-0.2325764,-0.207813,0.5232335,0,0,0,0.04490016,-0.1443734,0.4105099,0.3030668,-0.1510821,0.3578195,0.3019724,-0.1773717,0.457985,
6617,0,0,0,0,0,0,-0.1062013,-0.4208201,1.079251,-0.173247,-0.2330853,0.9545756,-0.1942109,-0.4673437,1.097374,-0.3586838,-0.561547,1.074647,-0.2470881,-0.4064733,1.019866,-0.2793219,-0.3936185,0.9675876,0.1170207,-0.4354821,1.075351,0.2209646,-0.5862756,1.003815,0.3424423,-0.4645742,1.18248,0.4056793,-0.4398035,1.131544,0,0,0,-0.002610344,-0.1793537,0.3971241,-0.2352807,-0.1176677,0.4724441,-0.2329117,-0.2078633,0.523212,0,0,0,0.04495474,-0.1443778,0.4105445,0.3030462,-0.1510844,0.3578672,0.3019651,-0.177357,0.4580011,
6650,0,0,0,0,0,0,-0.08816971,-0.4082215,1.056279,-0.1552154,-0.2204866,0.9315964,-0.1761793,-0.454745,1.074402,-0.3405375,-0.5488826,1.051678,-0.2373432,-0.3916344,1.017755,-0.2029451,-0.3392183,1.010305,0.1350524,-0.4228834,1.052379,0.2389237,-0.5735719,0.980881,0.3427793,-0.4663659,1.177607,0.3773979,-0.4306306,1.247041,0,0,0,-0.002625184,-0.1793825,0.397154,-0.2352282,-0.1177145,0.4724499,-0.2328889,-0.2078793,0.523203,0,0,0,0.04514707,-0.1443622,0.4105696,0.3031639,-0.1510668,0.3579052,0.3021246,-0.1773167,0.4580097,
6678,0,0,0,0,0,0,-0.08873667,-0.4070636,1.055535,-0.1557824,-0.2193288,0.9308463,-0.1767463,-0.4535872,1.073658,-0.3409901,-0.5476593,1.050939,-0.2368483,-0.3910962,1.017731,-0.2021343,-0.3389085,1.010519,0.1344854,-0.4217256,1.051635,0.2382845,-0.5723093,0.9801756,0.3470963,-0.4670053,1.175117,0.4128877,-0.4376025,1.130444,0,0,0,-0.002031882,-0.1794419,0.3971721,-0.2345679,-0.1177915,0.472444,-0.2319113,-0.2080306,0.5229785,0,0,0,0.04524121,-0.1443342,0.4106122,0.3031837,-0.151037,0.3579606,0.3021666,-0.1772628,0.458036,
6698,0,0,0,0,0,0,-0.08873667,-0.4070636,1.055535,-0.1557824,-0.2193288,0.9308463,-0.1767463,-0.4535872,1.073658,-0.3409901,-0.5476593,1.050939,-0.2368483,-0.3910962,1.017731,-0.2021343,-0.3389085,1.010519,0.1344854,-0.4217256,1.051635,0.2382845,-0.5723093,0.9801756,0.3470963,-0.4670053,1.175117,0.4128877,-0.4376025,1.130444,0,0,0,-0.002031882,-0.1794419,0.3971721,-0.2345679,-0.1177915,0.472444,-0.2319113,-0.2080306,0.5229785,0,0,0,0.04524121,-0.1443342,0.4106122,0.3031837,-0.151037,0.3579606,0.3021666,-0.1772628,0.458036,
6719,0,0,0,0,0,0,-0.08802257,-0.4052904,1.054591,-0.1550683,-0.2175556,0.9298961,-0.1760322,-0.451814,1.072714,-0.3401621,-0.5458208,1.049998,-0.2357313,-0.3895,1.017597,-0.2009211,-0.3373931,1.010653,0.1351995,-0.4199525,1.050691,0.2389266,-0.5704316,0.979269,0.3003519,-0.4692222,1.181029,0.320827,-0.4354857,1.252139,0,0,0,-0.001702575,-0.1794821,0.3972079,-0.2341793,-0.1178475,0.4724589,-0.2313551,-0.2080978,0.5229007,0,0,0,0.04527468,-0.1443302,0.4106622,0.3031514,-0.1510314,0.3580227,0.3021452,-0.1772419,0.45807,
6746,0,0,0,0,0,0,-0.09081089,-0.4097556,1.058361,-0.1578566,-0.2220207,0.9336597,-0.1788205,-0.4562791,1.076484,-0.3428368,-0.5502208,1.053773,-0.2388939,-0.3942204,1.017994,-0.2042463,-0.3422202,1.009924,0.1324111,-0.4244176,1.054461,0.2360665,-0.5747926,0.9830771,0.3380755,-0.4659049,1.179194,0.3720786,-0.429609,1.248422,0,0,0,-0.001439889,-0.1795183,0.3972349,-0.2338503,-0.1179013,0.4724621,-0.2308979,-0.2081605,0.5228105,0,0,0,0.04553451,-0.1442467,0.4107057,0.3033378,-0.150946,0.3580789,0.3023965,-0.1771266,0.4580995,
6771,0,0,0,0,0,0,-0.1035856,-0.4249123,1.083696,-0.1706313,-0.2371775,0.9589882,-0.1915952,-0.4714359,1.101819,-0.3554983,-0.5653129,1.079112,-0.2470498,-0.4064833,1.019953,-0.2786525,-0.3939284,0.9674065,0.1196364,-0.4395744,1.079796,0.2232202,-0.5898455,1.00845,0.3431127,-0.4641132,1.182388,0.4085381,-0.4387285,1.134997,0,0,0,-0.001259388,-0.1795481,0.3972647,-0.2336039,-0.1179485,0.4724684,-0.2305707,-0.208197,0.5227615,0,0,0,0.04554586,-0.1442685,0.4107381,0.3032761,-0.150966,0.3581244,0.3023432,-0.1771386,0.458112,
6792,0,0,0,0,0,0,-0.1035856,-0.4249123,1.083696,-0.1706313,-0.2371775,0.9589882,-0.1915952,-0.4714359,1.101819,-0.3554983,-0.5653129,1.079112,-0.2470498,-0.4064833,1.019953,-0.2786525,-0.3939284,0.9674065,0.1196364,-0.4395744,1.079796,0.2232202,-0.5898455,1.00845,0.3431127,-0.4641132,1.182388,0.4085381,-0.4387285,1.134997,0,0,0,-0.001259388,-0.1795481,0.3972647,-0.2336039,-0.1179485,0.4724684,-0.2305707,-0.208197,0.5227615,0,0,0,0.04554586,-0.1442685,0.4107381,0.3032761,-0.150966,0.3581244,0.3023432,-0.1771386,0.458112,
6815,0,0,0,0,0,0,-0.0746486,-0.3835781,1.048466,-0.1416943,-0.1958432,0.9237522,-0.1626582,-0.4301016,1.066589,-0.3264485,-0.5239139,1.043886,-0.2210847,-0.3681516,1.016057,-0.1859635,-0.3162308,1.010635,0.1485734,-0.3982401,1.044566,0.2520859,-0.5484077,0.973258,0.3635852,-0.4496578,1.089605,0.4173988,-0.4353109,1.128287,0,0,0,-0.001560757,-0.179573,0.3972909,-0.2338369,-0.1179915,0.4724701,-0.2310009,-0.208134,0.5228929,0,0,0,0.0454795,-0.14462,0.4106417,0.3031339,-0.1513155,0.3580416,0.3021889,-0.1775534,0.4579758,
6845,0,0,0,0,0,0,-0.08056648,-0.4003696,1.052768,-0.1476122,-0.2126347,0.9280474,-0.1685761,-0.4468932,1.070891,-0.3322539,-0.540641,1.048192,-0.2315754,-0.3822811,1.017524,-0.1980159,-0.3294944,1.011155,0.1426555,-0.4150316,1.048868,0.246097,-0.5650961,0.9775972,0.3475368,-0.4653556,1.177902,0.3813501,-0.4321087,1.248524,0,0,0,-0.001452535,-0.1795671,0.397339,-0.2336636,-0.1180029,0.472495,-0.2307878,-0.2081107,0.5229086,0,0,0,0.04543602,-0.1448724,0.4105864,0.3030182,-0.1515661,0.3579989,0.3020694,-0.1778499,0.4578863,
6874,0,0,0,0,0,0,-0.08158173,-0.403402,1.053493,-0.1486274,-0.2156672,0.9287658,-0.1695914,-0.4499256,1.071616,-0.3331571,-0.5436091,1.048921,-0.2333304,-0.3848821,1.018108,-0.2000548,-0.3319731,1.011691,0.1416403,-0.418064,1.049592,0.2450108,-0.5680258,0.9783595,0.3459105,-0.4660602,1.177653,0.3795438,-0.4320716,1.247937,0,0,0,-0.00221615,-0.1796067,0.3973582,-0.2343625,-0.1180596,0.472491,-0.2319473,-0.2079714,0.5232095,0,0,0,0.04507736,-0.1437646,0.4111261,0.3025876,-0.1504564,0.3585508,0.3016171,-0.176519,0.4584614,
6901,0,0,0,0,0,0,-0.08861171,-0.4115099,1.05946,-0.1556574,-0.223775,0.934727,-0.1766213,-0.4580335,1.077583,-0.3400753,-0.551653,1.054893,-0.2392017,-0.3944619,1.018896,-0.2696326,-0.3820517,0.9657909,0.1346103,-0.4261719,1.05556,0.2379103,-0.5760312,0.9843643,0.345848,-0.4672739,1.176446,0.3818272,-0.4310215,1.244326,0,0,0,-0.002725666,-0.1796293,0.3973868,-0.2348075,-0.1180994,0.4724967,-0.2327075,-0.2078371,0.5234694,0,0,0,0.04520088,-0.144385,0.4109,0.3026397,-0.1510749,0.3583371,0.3016942,-0.1772619,0.4581811,
6916,0,0,0,0,0,0,-0.08861171,-0.4115099,1.05946,-0.1556574,-0.223775,0.934727,-0.1766213,-0.4580335,1.077583,-0.3400753,-0.551653,1.054893,-0.2392017,-0.3944619,1.018896,-0.2696326,-0.3820517,0.9657909,0.1346103,-0.4261719,1.05556,0.2379103,-0.5760312,0.9843643,0.345848,-0.4672739,1.176446,0.3818272,-0.4310215,1.244326,0,0,0,-0.002725666,-0.1796293,0.3973868,-0.2348075,-0.1180994,0.4724967,-0.2327075,-0.2078371,0.5234694,0,0,0,0.04520088,-0.144385,0.4109,0.3026397,-0.1510749,0.3583371,0.3016942,-0.1772619,0.4581811,
6941,0,0,0,0,0,0,-0.08872294,-0.41205,1.059608,-0.1557687,-0.2243152,0.9348687,-0.1767326,-0.4585736,1.077731,-0.3400752,-0.5521293,1.055045,-0.2394972,-0.3948911,1.019124,-0.2696625,-0.3825918,0.9658877,0.1344991,-0.426712,1.055708,0.2377286,-0.5764692,0.9845495,0.3457209,-0.4674146,1.176228,0.3817183,-0.4310631,1.243973,0,0,0,-0.003001946,-0.1796563,0.3974142,-0.2350197,-0.1181433,0.4725014,-0.233098,-0.2077865,0.5235805,0,0,0,0.0452255,-0.1444528,0.4109112,0.3025932,-0.1511408,0.3583612,0.301659,-0.1773313,0.4581703,
6963,0,0,0,0,0,0,-0.08872294,-0.41205,1.059608,-0.1557687,-0.2243152,0.9348687,-0.1767326,-0.4585736,1.077731,-0.3400752,-0.5521293,1.055045,-0.2394972,-0.3948911,1.019124,-0.2696625,-0.3825918,0.9658877,0.1344991,-0.426712,1.055708,0.2377286,-0.5764692,0.9845495,0.3457209,-0.4674146,1.176228,0.3817183,-0.4310631,1.243973,0,0,0,-0.003001946,-0.1796563,0.3974142,-0.2350197,-0.1181433,0.4725014,-0.233098,-0.2077865,0.5235805,0,0,0,0.0452255,-0.1444528,0.4109112,0.3025932,-0.1511408,0.3583612,0.301659,-0.1773313,0.4581703,
6989,0,0,0,0,0,0,-0.08881162,-0.4124806,1.059724,-0.1558574,-0.2247458,0.9349783,-0.1768213,-0.4590043,1.077847,-0.3400528,-0.5524963,1.055165,-0.2397463,-0.3952497,1.019171,-0.2699021,-0.3829617,0.9659726,0.1344104,-0.4271426,1.055824,0.2375697,-0.576798,0.9847025,0.3461302,-0.467781,1.175883,0.382317,-0.431442,1.243461,0,0,0,-0.005788647,-0.1798423,0.3973239,-0.2377426,-0.1183463,0.4723884,-0.2374157,-0.2073987,0.5244601,0,0,0,0.04530358,-0.1448596,0.4107768,0.3026005,-0.151546,0.3582387,0.3016796,-0.1778094,0.4579948,
7022,0,0,0,0,0,0,-0.08798408,-0.4092349,1.058571,-0.1550298,-0.2215001,0.9338189,-0.1759937,-0.4557586,1.076694,-0.3391145,-0.5491872,1.054016,-0.2379075,-0.3925509,1.018811,-0.2680655,-0.3802462,0.9656639,0.1352379,-0.4238969,1.054671,0.2383273,-0.5734508,0.9835865,0.3466991,-0.4674644,1.176255,0.382823,-0.4321357,1.244328,0,0,0,-0.00339247,-0.1797796,0.3974331,-0.2352831,-0.1183004,0.4724749,-0.233637,-0.207661,0.5239252,0,0,0,0.04529107,-0.1449291,0.4107915,0.3025178,-0.1516135,0.3582658,0.3015999,-0.1778807,0.4579872,
7052,0,0,0,0,0,0,-0.08822129,-0.4102703,1.058796,-0.155267,-0.2225355,0.934038,-0.1762309,-0.456794,1.076919,-0.3392414,-0.5501595,1.054246,-0.2384932,-0.3933997,1.018912,-0.2686606,-0.381117,0.9658074,0.1350007,-0.4249323,1.054896,0.2380204,-0.574385,0.9838487,0.3462875,-0.4734161,1.17889,0.3823765,-0.4397599,1.247753,0,0,0,-0.002492933,-0.1797738,0.3974875,-0.2343206,-0.1183112,0.4725068,-0.2321871,-0.2077835,0.5236793,0,0,0,-0.02374165,-0.1474607,0.4118873,0.2334151,-0.1541431,0.3593736,0.2153325,-0.1777989,0.4580746,
7076,0,0,0,0,0,0,-0.0873079,-0.4118228,1.058722,-0.1543536,-0.224088,0.9339578,-0.1753175,-0.4583464,1.076845,-0.3382181,-0.551649,1.054176,-0.2390507,-0.3940101,1.019012,-0.2691507,-0.3817002,0.9659192,0.1359141,-0.4264848,1.054822,0.2388643,-0.5758367,0.9838114,0.3469698,-0.4726064,1.177607,0.383005,-0.4381963,1.246054,0,0,0,-0.002772673,-0.1797926,0.3975189,-0.2345376,-0.1183467,0.4725158,-0.2325806,-0.2077523,0.5237468,0,0,0,0.04567209,-0.145912,0.4104215,0.3027593,-0.1525926,0.3579198,0.3019363,-0.1790648,0.4575208,
7101,0,0,0,0,0,0,-0.0873079,-0.4118228,1.058722,-0.1543536,-0.224088,0.9339578,-0.1753175,-0.4583464,1.076845,-0.3382181,-0.551649,1.054176,-0.2390507,-0.3940101,1.019012,-0.2691507,-0.3817002,0.9659192,0.1359141,-0.4264848,1.054822,0.2388643,-0.5758367,0.9838114,0.3469698,-0.4726064,1.177607,0.383005,-0.4381963,1.246054,0,0,0,-0.002772673,-0.1797926,0.3975189,-0.2345376,-0.1183467,0.4725158,-0.2325806,-0.2077523,0.5237468,0,0,0,0.04567209,-0.145912,0.4104215,0.3027593,-0.1525926,0.3579198,0.3019363,-0.1790648,0.4575208,
7126,0,0,0,0,0,0,0.0380429,-0.4289859,1.090884,-0.02900281,-0.241251,0.966113,-0.04996672,-0.4755094,1.109007,-0.2127576,-0.5687492,1.086342,-0.2496252,-0.3942843,1.016511,-0.2800118,-0.3816243,0.9637078,0.2612649,-0.4436479,1.086984,0.3641458,-0.5928993,1.01601,0.3507824,-0.4687175,1.184393,0.3463279,-0.4273235,1.244369,0,0,0,-0.002214153,-0.1797333,0.39759,-0.2339116,-0.1183054,0.4725628,-0.231656,-0.2077968,0.523562,0,0,0,0.04567608,-0.1459986,0.4104193,0.3026883,-0.1526772,0.3579307,0.3018684,-0.1791531,0.4574951,
7152,0,0,0,0,0,0,-0.07098911,-0.3824275,1.045374,-0.1380348,-0.1946926,0.9205967,-0.1589987,-0.4289511,1.063497,-0.3216804,-0.5221283,1.040836,-0.2200872,-0.3650066,1.017507,-0.1862228,-0.3126327,1.013578,0.1522329,-0.3970895,1.041474,0.2550447,-0.5462407,0.9705366,0.350145,-0.4689993,1.181087,0.3818451,-0.4432521,1.255118,0,0,0,-0.002595699,-0.1797648,0.3976139,-0.2342311,-0.1183533,0.4725648,-0.2322101,-0.207758,0.5236613,0,0,0,0.04567588,-0.1459958,0.4104618,0.3026193,-0.1526728,0.3579856,0.3018052,-0.1791359,0.4575204,
7179,0,0,0,0,0,0,-0.07134496,-0.3825394,1.045654,-0.1383907,-0.1948045,0.9208707,-0.1593546,-0.429063,1.063777,-0.3219273,-0.5221778,1.04112,-0.2202047,-0.3653193,1.017407,-0.1862972,-0.3130331,1.01335,0.151877,-0.3972014,1.041754,0.25462,-0.5462528,0.9708531,0.350723,-0.4683706,1.180554,0.3827573,-0.4424098,1.254302,0,0,0,-0.002232717,-0.1798311,0.3976245,-0.2338064,-0.118436,0.4725536,-0.2316016,-0.2078692,0.5235285,0,0,0,0.04567347,-0.145974,0.4105121,0.3025485,-0.1526493,0.3580485,0.3017404,-0.1790961,0.4575548,
7198,0,0,0,0,0,0,-0.07134496,-0.3825394,1.045654,-0.1383907,-0.1948045,0.9208707,-0.1593546,-0.429063,1.063777,-0.3219273,-0.5221778,1.04112,-0.2202047,-0.3653193,1.017407,-0.1862972,-0.3130331,1.01335,0.151877,-0.3972014,1.041754,0.25462,-0.5462528,0.9708531,0.350723,-0.4683706,1.180554,0.3827573,-0.4424098,1.254302,0,0,0,-0.002232717,-0.1798311,0.3976245,-0.2338064,-0.118436,0.4725536,-0.2316016,-0.2078692,0.5235285,0,0,0,0.04567347,-0.145974,0.4105121,0.3025485,-0.1526493,0.3580485,0.3017404,-0.1790961,0.4575548,
7229,0,0,0,0,0,0,-0.07250007,-0.3878159,1.047219,-0.1395458,-0.2000811,0.9224291,-0.1605097,-0.4343395,1.065342,-0.3229738,-0.5273921,1.042689,-0.223539,-0.3693551,1.017352,-0.1903941,-0.3166761,1.012753,0.1507219,-0.4024779,1.043319,0.2533963,-0.5514297,0.972454,0.3510206,-0.4681262,1.179304,0.383562,-0.4403583,1.2521,0,0,0,-0.002581571,-0.1798565,0.3976514,-0.2340939,-0.1184777,0.4725587,-0.2321038,-0.2078387,0.5236053,0,0,0,-0.02426898,-0.147736,0.411935,0.2325379,-0.1544096,0.3594823,0.2144197,-0.1780755,0.4580051,
7258,0,0,0,0,0,0,-0.07317974,-0.4014565,1.049457,-0.1402254,-0.2137216,0.9246613,-0.1611893,-0.4479801,1.06758,-0.3235452,-0.5409707,1.044931,-0.2312233,-0.3789655,1.017979,-0.2614734,-0.3663594,0.9652659,0.1500423,-0.4161185,1.045557,0.2526483,-0.5649711,0.9747286,0.3500263,-0.4693646,1.176394,0.3824857,-0.4374957,1.247461,0,0,0,-0.002092782,-0.1798637,0.3976937,-0.2335441,-0.118501,0.4725794,-0.2312994,-0.2078893,0.5235041,0,0,0,-0.02425466,-0.1477477,0.4119717,0.2324845,-0.1544196,0.3595307,0.2143822,-0.1780765,0.4580258,
7279,0,0,0,0,0,0,0.03808181,-0.4296028,1.09232,-0.0289639,-0.2418679,0.9675178,-0.0499278,-0.4761263,1.110443,-0.2121758,-0.5690552,1.087799,-0.2493297,-0.3957033,1.01686,-0.2795552,-0.383125,0.9641711,0.2613038,-0.4442648,1.08842,0.3638416,-0.5930185,1.017628,0.3536607,-0.4657735,1.183804,0.3502671,-0.4233585,1.243041,0,0,0,-0.002507563,-0.1798861,0.3977166,-0.2338946,-0.1185405,0.4725794,-0.2319032,-0.2078373,0.5236086,0,0,0,0.04617105,-0.145806,0.4106342,0.3028389,-0.152476,0.3582057,0.302176,-0.1788681,0.4576285,
7298,0,0,0,0,0,0,0.03808181,-0.4296028,1.09232,-0.0289639,-0.2418679,0.9675178,-0.0499278,-0.4761263,1.110443,-0.2121758,-0.5690552,1.087799,-0.2493297,-0.3957033,1.01686,-0.2795552,-0.383125,0.9641711,0.2613038,-0.4442648,1.08842,0.3638416,-0.5930185,1.017628,0.3536607,-0.4657735,1.183804,0.3502671,-0.4233585,1.243041,0,0,0,-0.002507563,-0.1798861,0.3977166,-0.2338946,-0.1185405,0.4725794,-0.2319032,-0.2078373,0.5236086,0,0,0,0.04617105,-0.145806,0.4106342,0.3028389,-0.152476,0.3582057,0.302176,-0.1788681,0.4576285,
7316,0,0,0,0,0,0,-0.07103592,-0.3826282,1.045828,-0.1380816,-0.1948934,0.9210194,-0.1590455,-0.4291518,1.063951,-0.321186,-0.5220191,1.04131,-0.2203483,-0.365207,1.017306,-0.1867357,-0.3129362,1.013148,0.1521861,-0.3972902,1.041928,0.2546559,-0.5459453,0.9711716,0.3518661,-0.4672103,1.179319,0.3842695,-0.4409653,1.252546,0,0,0,-0.002545126,-0.1799045,0.397749,-0.2338718,-0.118575,0.4725905,-0.2319204,-0.2078352,0.5236228,0,0,0,0.04617649,-0.1458292,0.4106644,0.3027773,-0.1524976,0.3582478,0.3021204,-0.1788826,0.4576404,
